time,function,tech,merged,filename,step,file_mb,row_count,sent_mb,recv_mb,sent_mb_1s,recv_mb_1s,error,data_dir,file_count,datetime,id
14.986532926559448,dvc_upload,dvc,True,5.parquet,5,18.97734260559082,1000000,134.21484375,1.666015625,0.0146484375,0.01953125,,mock,10,01/08/2023 13:27:09,537176631280963727
42.00023412704468,lfs_upload,lfs,True,5.parquet,5,18.97734260559082,1000000,262.9052734375,131.4658203125,0.0224609375,0.03125,,mock,10,01/08/2023 13:27:09,537176631280963727
2.3427610397338867,merge_files,m1,True,6.parquet,6,18.977357864379883,1000000,0.0556640625,0.0712890625,0.01953125,0.03125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.00824117660522461,copy_file,m1,False,6.parquet,6,18.977357864379883,1000000,0.0,0.0,0.0302734375,0.0361328125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.03733515739440918,copy_file,m1,True,6.parquet,6,18.977357864379883,1000000,0.0,0.0,0.0625,0.080078125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.005755901336669922,copy_file,m1,False,6.parquet,6,18.977357864379883,1000000,0.0,0.0,0.0126953125,0.013671875,,mock,10,01/08/2023 13:27:09,537176631280963727
0.03983783721923828,copy_file,m1,True,6.parquet,6,18.977357864379883,1000000,0.05859375,0.0029296875,0.0244140625,0.0166015625,,mock,10,01/08/2023 13:27:09,537176631280963727
16.510112047195435,xethub_upload,xethub,False,6.parquet,6,18.977357864379883,1000000,4.001953125,0.748046875,0.01953125,0.02734375,,mock,10,01/08/2023 13:27:09,537176631280963727
17.700035095214844,dvc_upload,dvc,False,6.parquet,6,18.977357864379883,1000000,20.1455078125,0.7490234375,0.0390625,0.04296875,,mock,10,01/08/2023 13:27:09,537176631280963727
14.500942945480347,lfs_upload,lfs,False,6.parquet,6,18.977357864379883,1000000,39.2333984375,19.9140625,0.0126953125,0.0166015625,,mock,10,01/08/2023 13:27:09,537176631280963727
19.769407033920288,xethub_upload,xethub,True,6.parquet,6,18.977357864379883,1000000,17.736328125,0.9462890625,0.03125,0.0361328125,,mock,10,01/08/2023 13:27:09,537176631280963727
27.520123958587646,dvc_upload,dvc,True,6.parquet,6,18.977357864379883,1000000,155.42578125,1.9541015625,0.013671875,0.015625,,mock,10,01/08/2023 13:27:09,537176631280963727
69.09657311439514,lfs_upload,lfs,True,6.parquet,6,18.977357864379883,1000000,306.751953125,154.8876953125,0.017578125,0.0244140625,,mock,10,01/08/2023 13:27:09,537176631280963727
2.666774034500122,merge_files,m1,True,7.parquet,7,18.97724151611328,1000000,0.0322265625,0.0361328125,0.0126953125,0.015625,,mock,10,01/08/2023 13:27:09,537176631280963727
0.007029056549072266,copy_file,m1,False,7.parquet,7,18.97724151611328,1000000,0.0,0.0,0.015625,0.01953125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.035981178283691406,copy_file,m1,True,7.parquet,7,18.97724151611328,1000000,0.0,0.0,0.009765625,0.017578125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.006231784820556641,copy_file,m1,False,7.parquet,7,18.97724151611328,1000000,0.0009765625,0.0,0.0302734375,0.03125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.04833388328552246,copy_file,m1,True,7.parquet,7,18.97724151611328,1000000,0.0,0.0,0.076171875,0.021484375,,mock,10,01/08/2023 13:27:09,537176631280963727
17.12586998939514,xethub_upload,xethub,False,7.parquet,7,18.97724151611328,1000000,3.8828125,0.6201171875,0.01171875,0.0126953125,,mock,10,01/08/2023 13:27:09,537176631280963727
7.959623098373413,dvc_upload,dvc,False,7.parquet,7,18.97724151611328,1000000,20.2353515625,0.6005859375,0.05078125,0.06640625,,mock,10,01/08/2023 13:27:09,537176631280963727
14.418050050735474,lfs_upload,lfs,False,7.parquet,7,18.97724151611328,1000000,39.4931640625,20.3271484375,0.0576171875,0.0888671875,,mock,10,01/08/2023 13:27:09,537176631280963727
22.57520294189453,xethub_upload,xethub,True,7.parquet,7,18.97724151611328,1000000,19.4716796875,1.123046875,0.013671875,0.0166015625,,mock,10,01/08/2023 13:27:09,537176631280963727
35.8749520778656,dvc_upload,dvc,True,7.parquet,7,18.97724151611328,1000000,177.72265625,2.619140625,0.0224609375,0.0244140625,,mock,10,01/08/2023 13:27:09,537176631280963727
85.65788531303406,lfs_upload,lfs,True,7.parquet,7,18.97724151611328,1000000,350.5224609375,176.9755859375,0.0224609375,0.0244140625,,mock,10,01/08/2023 13:27:09,537176631280963727
2.93589186668396,merge_files,m1,True,8.parquet,8,18.97726058959961,1000000,0.0703125,0.08203125,0.0205078125,0.0302734375,,mock,10,01/08/2023 13:27:09,537176631280963727
0.006991147994995117,copy_file,m1,False,8.parquet,8,18.97726058959961,1000000,0.0,0.0009765625,0.021484375,0.0244140625,,mock,10,01/08/2023 13:27:09,537176631280963727
0.04408073425292969,copy_file,m1,True,8.parquet,8,18.97726058959961,1000000,0.0,0.0009765625,0.015625,0.021484375,,mock,10,01/08/2023 13:27:09,537176631280963727
0.006224155426025391,copy_file,m1,False,8.parquet,8,18.97726058959961,1000000,0.0029296875,0.0,0.03515625,0.048828125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.059616804122924805,copy_file,m1,True,8.parquet,8,18.97726058959961,1000000,0.0029296875,0.001953125,0.044921875,0.0478515625,,mock,10,01/08/2023 13:27:09,537176631280963727
16.507025241851807,xethub_upload,xethub,False,8.parquet,8,18.97726058959961,1000000,3.8798828125,0.5771484375,0.013671875,0.0166015625,,mock,10,01/08/2023 13:27:09,537176631280963727
17.62405514717102,dvc_upload,dvc,False,8.parquet,8,18.97726058959961,1000000,20.220703125,0.9404296875,0.0361328125,0.044921875,,mock,10,01/08/2023 13:27:09,537176631280963727
14.57516598701477,lfs_upload,lfs,False,8.parquet,8,18.97726058959961,1000000,39.22265625,19.8876953125,0.02734375,0.0322265625,,mock,10,01/08/2023 13:27:09,537176631280963727
23.079376697540283,xethub_upload,xethub,True,8.parquet,8,18.97726058959961,1000000,21.197265625,2.244140625,0.015625,0.01953125,,mock,10,01/08/2023 13:27:09,537176631280963727
31.97686004638672,dvc_upload,dvc,True,8.parquet,8,18.97726058959961,1000000,199.947265625,2.634765625,0.033203125,0.0439453125,,mock,10,01/08/2023 13:27:09,537176631280963727
95.57429814338684,lfs_upload,lfs,True,8.parquet,8,18.97726058959961,1000000,394.921875,199.615234375,0.0166015625,0.0205078125,,mock,10,01/08/2023 13:27:09,537176631280963727
3.3102149963378906,merge_files,m1,True,9.parquet,9,18.97741413116455,1000000,0.1142578125,0.1533203125,0.02734375,0.0341796875,,mock,10,01/08/2023 13:27:09,537176631280963727
0.006914854049682617,copy_file,m1,False,9.parquet,9,18.97741413116455,1000000,0.0009765625,0.0,0.0693359375,0.0927734375,,mock,10,01/08/2023 13:27:09,537176631280963727
0.046868085861206055,copy_file,m1,True,9.parquet,9,18.97741413116455,1000000,0.0,0.0009765625,0.0546875,0.06640625,,mock,10,01/08/2023 13:27:09,537176631280963727
0.005979061126708984,copy_file,m1,False,9.parquet,9,18.97741413116455,1000000,0.0,0.0,0.0166015625,0.0185546875,,mock,10,01/08/2023 13:27:09,537176631280963727
0.06914591789245605,copy_file,m1,True,9.parquet,9,18.97741413116455,1000000,0.009765625,0.0107421875,0.03515625,0.03125,,mock,10,01/08/2023 13:27:09,537176631280963727
16.560110807418823,xethub_upload,xethub,False,9.parquet,9,18.97741413116455,1000000,3.865234375,0.4814453125,0.015625,0.0185546875,,mock,10,01/08/2023 13:27:09,537176631280963727
17.54720377922058,dvc_upload,dvc,False,9.parquet,9,18.97741413116455,1000000,20.2861328125,0.96875,0.046875,0.064453125,,mock,10,01/08/2023 13:27:09,537176631280963727
14.448573112487793,lfs_upload,lfs,False,9.parquet,9,18.97741413116455,1000000,39.734375,20.6162109375,0.0390625,0.0478515625,,mock,10,01/08/2023 13:27:09,537176631280963727
24.007028102874756,xethub_upload,xethub,True,9.parquet,9,18.97741413116455,1000000,22.3349609375,1.029296875,0.0322265625,0.03515625,,mock,10,01/08/2023 13:27:09,537176631280963727
32.59748721122742,dvc_upload,dvc,True,9.parquet,9,18.97741413116455,1000000,222.1328125,2.9716796875,0.0380859375,0.044921875,,mock,10,01/08/2023 13:27:09,537176631280963727
97.39893889427185,lfs_upload,lfs,True,9.parquet,9,18.97741413116455,1000000,438.740234375,221.74609375,0.0263671875,0.029296875,,mock,10,01/08/2023 13:27:09,537176631280963727
